id,timestamp,text,speaker,reply_to,conversation_id,end,duration,sentiment,decision,private,survival item,clean_text,age_of_acquisition,concreteness,familiarity,imageability,please,please_start,has_hedge,indirect_(btw),hedges,factuality,deference,gratitude,apologizing,1st_person_plural,1st_person,1st_person_start,2nd_person,2nd_person_start,indirect_(greeting),direct_question,direct_start,has_positive,has_negative,subjunctive,indicative,politeness_markers_please,politeness_markers_please_start,politeness_markers_has_hedge,politeness_markers_indirect_(btw),politeness_markers_hedges,politeness_markers_factuality,politeness_markers_deference,politeness_markers_gratitude,politeness_markers_apologizing,politeness_markers_1st_person_pl.,politeness_markers_1st_person,politeness_markers_1st_person_start,politeness_markers_2nd_person,politeness_markers_2nd_person_start,politeness_markers_indirect_(greeting),politeness_markers_direct_question,politeness_markers_direct_start,politeness_markers_has_positive,politeness_markers_has_negative,politeness_markers_subjunctive,politeness_markers_indicative
5.Blue.94,0 days 00:07:03.800000,"""Yeah""",5.Blue,5.Yellow.56,5.Orange.1,07:04.8,00:01.0,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.95,0 days 00:07:06.600000,"""And then ski poles to build a structure maybe""",5.Blue,5.Blue.94,5.Orange.1,07:10.5,00:03.9,,Proposal,,Ski Poles,And then ski poles to build a structure maybe,0.0,300.33,596.86,300.43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 9)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.63,0 days 00:07:13.700000,"""And then with the cigarette lighter then the newspaper or""",5.Orange,5.Blue.95,5.Orange.1,07:16.3,00:02.6,,Proposal,,"Cigarette Lighter, Newspaper",And then with the cigarette lighter then the newspaper or,292.0,317.3,603.9,328.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('lighter', 0, 6)]]",[],[],[]
5.Blue.96,0 days 00:07:13.800000,"""Whats more important""",5.Blue,5.Orange.63,5.Orange.1,07:15.2,00:01.4,,,,,Whats more important,0.0,266.67,617.75,271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 1)]]",[],"[[('important', 0, 4)]]",[],[],[]
5.Pink.47,0 days 00:07:16.700000,"""I feel like the cigarette lighter without fluid is just like completely useless""",5.Pink,5.Blue.96,5.Orange.1,07:20.7,00:04.0,Negative,Disagreement,,Cigarette Lighter,I feel like the cigarette lighter without fluid is just like completely useless,0.0,337.0,591.6,359.7,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,[],[],"[[('feel', 0, 2)]]",[],"[[('i', 0, 1), ('feel', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('like', 0, 3)], [('lighter', 0, 6)], [('like', 0, 11)]]","[[('useless', 0, 13)]]",[],[]
5.Blue.97,0 days 00:07:20.300000,"""Yep""",5.Blue,5.Pink.47,5.Orange.1,07:20.9,00:00.6,,Disagreement,,,Yep,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Pink.48,0 days 00:07:21.600000,"""So maybe that would be the last""",5.Pink,5.Blue.97,5.Orange.1,07:23.6,00:01.9,,Proposal,,Cigarette Lighter,So maybe that would be the last,0.0,231.67,602.71,247.86,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('maybe', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.98,0 days 00:07:23.200000,"""Yep""",5.Blue,5.Pink.48,5.Orange.1,07:23.7,00:00.5,,Agreement,,,Yep,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.64,0 days 00:07:23.700000,"""Yeah""",5.Orange,5.Blue.98,5.Orange.1,07:24.3,00:00.6,,Agreement,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.99,0 days 00:07:24.400000,"""This one could be used to start a fire""",5.Blue,5.Orange.64,5.Orange.1,07:26.7,00:02.4,,,,Cigarette Lighter,This one could be used to start a fire,0.0,307.71,605.12,326.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.100,0 days 00:07:28,"""Alright""",5.Blue,5.Blue.99,5.Orange.1,07:28.7,00:00.7,,,,,Alright,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.57,0 days 00:07:29.200000,"""Uh whats the last one then""",5.Yellow,5.Blue.100,5.Orange.1,07:31.0,00:01.8,,,,,Uh whats the last one then,0.0,270.17,611.67,281.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.58,0 days 00:07:31,"""Cigarette lighter""",5.Yellow,5.Yellow.57,5.Orange.1,07:31.8,00:00.8,,Confirmation,,Cigarette Lighter,Cigarette lighter,0.0,503.5,555.5,551.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('lighter', 0, 2)]]",[],[],[]
5.Blue.101,0 days 00:07:31.500000,"""Yep""",5.Blue,5.Yellow.58,5.Orange.1,07:32.2,00:00.7,,,,,Yep,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.65,0 days 00:07:31.800000,"""Yeah""",5.Orange,5.Blue.101,5.Orange.1,07:32.7,00:00.9,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.59,0 days 00:07:32.400000,"""Okay""",5.Yellow,5.Orange.65,5.Orange.1,07:33.3,00:00.8,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.102,0 days 00:07:36.500000,"""Good""",5.Blue,5.Yellow.59,5.Orange.1,07:37.1,00:00.6,,,,,Good,0.0,297.0,621.0,374.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('good', 0, 1)]]",[],[],[]
5.Yellow.60,0 days 00:07:37.300000,"""Um should we go over them one more time""",5.Yellow,5.Blue.102,5.Orange.1,07:39.8,00:02.5,,,,,Um should we go over them one more time,0.0,311.62,594.62,356.5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('should', 0, 2)]]",[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],[],[],[],[]
5.Orange.66,0 days 00:07:39.800000,"""Yeah lets do that""",5.Orange,5.Yellow.60,5.Orange.1,07:41.2,00:01.4,,,,,Yeah lets do that,0.0,301.67,612.67,300.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.103,0 days 00:07:41.400000,"""Okay so we have first the compass and then the compress kit and then an extra shirt and pants um the knife the pistol flashlight the chocolate bar can of shortening whiskey thirty feet of rope the air map uh ball of steel wool ski poles newspaper and then the cigarette lighter""",5.Blue,5.Orange.66,5.Orange.1,08:10.9,00:29.5,,,,"Air Map, Chocolate Bar, Cigarette Lighter, Compass, Compress Kit, Flashlight, Knife, Newspaper, Pistol, Rope, Shirt/Pants, Shortening, Ski Poles, Steel Wool, Whiskey",Okay so we have first the compass and then the compress kit and then an extra shirt and pants um the knife the pistol flashlight the chocolate bar can of shortening whiskey thirty feet of rope the air map uh ball of steel wool ski poles newspaper and then the cigarette lighter,261.67,373.14,592.47,382.26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],[],[],"[[('lighter', 0, 52)]]","[[('knife', 0, 22)]]",[],[]
5.Yellow.61,0 days 00:08:11.700000,"""I guess Id move um food before the flashlight""",5.Yellow,5.Blue.103,5.Orange.1,08:14.9,00:03.2,,Proposal,,"Chocolate Bar, Flashlight, Shortening",I guess Id move um food before the flashlight,292.0,369.17,581.57,368.5,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('guess', 0, 2)]]",[],"[[('i', 0, 1), ('guess', 0, 2)]]",[],[],[],[],[],"[[('i', 0, 1)], [('i', 0, 3)]]",[],[],[],[],[],[],[],[],[],[]
5.Orange.67,0 days 00:08:15.300000,"""Hm""",5.Orange,5.Yellow.61,5.Orange.1,08:16.2,00:00.9,,,,,Hm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.104,0 days 00:08:15.800000,"""Food before flashlight""",5.Blue,5.Orange.67,5.Orange.1,08:17.0,00:01.2,,,,"Chocolate Bar, Flashlight, Shortening",Food before flashlight,0.0,429.0,553.67,397.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.62,0 days 00:08:17,"""Yeah I think so""",5.Yellow,5.Blue.104,5.Orange.1,08:18.2,00:01.2,,,,,Yeah I think so,0.0,341.33,612.33,358.67,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('think', 0, 3)]]",[],"[[('i', 0, 2), ('think', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.105,0 days 00:08:18.300000,"""Okay""",5.Blue,5.Yellow.62,5.Orange.1,08:18.9,00:00.6,,Agreement,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.106,0 days 00:08:20.700000,"""All of these count as food""",5.Blue,5.Blue.105,5.Orange.1,08:22.4,00:01.6,,,,"Chocolate Bar, Shortening",All of these count as food,0.0,302.17,577.67,339.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.107,0 days 00:08:23.100000,"""Or no just these""",5.Blue,5.Blue.106,5.Orange.1,08:24.7,00:01.6,,,,"Chocolate Bar, Shortening",Or no just these,0.0,270.75,570.25,268.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.63,0 days 00:08:23.300000,"""Shortening and the chocolate bar are food""",5.Yellow,5.Blue.107,5.Orange.1,08:25.4,00:02.1,,,,"Chocolate Bar, Shortening",Shortening and the chocolate bar are food,0.0,398.33,590.0,407.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.68,0 days 00:08:23.400000,"""Yeah""",5.Orange,5.Yellow.63,5.Orange.1,08:24.1,00:00.7,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.108,0 days 00:08:24.700000,"""Yep""",5.Blue,5.Orange.68,5.Orange.1,08:25.3,00:00.7,,,,,Yep,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.109,0 days 00:08:27.900000,"""So make this one six seven and then eight""",5.Blue,5.Blue.108,5.Orange.1,08:34.0,00:06.1,,Confirmation,,,So make this one six seven and then eight,211.0,270.14,610.29,313.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.69,0 days 00:08:34.200000,"""Yeah I think that makes more sense""",5.Orange,5.Blue.109,5.Orange.1,08:35.8,00:01.6,,,,,Yeah I think that makes more sense,336.0,332.2,609.2,341.2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],"[[('think', 0, 3)]]",[],"[[('i', 0, 2), ('think', 0, 3)]]",[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.110,0 days 00:08:34.800000,"""Okay""",5.Blue,5.Orange.69,5.Orange.1,08:35.3,00:00.5,,,,,Okay,0.0,245.0,555.0,269.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.111,0 days 00:08:35.300000,"""Yeah cause I guess you dont need the flashlight yet""",5.Blue,5.Blue.110,5.Orange.1,08:37.6,00:02.3,,,,Flashlight,Yeah cause I guess you dont need the flashlight yet,292.0,293.89,585.9,301.33,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,[],[],"[[('guess', 0, 4)]]",[],"[[('i', 0, 3), ('guess', 0, 4)]]",[],[],[],[],[],"[[('i', 0, 3)]]",[],"[[('you', 0, 5)]]",[],[],[],[],[],[],[],[]
5.Yellow.64,0 days 00:08:38.300000,"""Um this is kind of pretty random idea I guess""",5.Yellow,5.Blue.111,5.Orange.1,08:41.2,00:02.9,,,,,Um this is kind of pretty random idea I guess,292.0,287.0,597.88,342.88,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('guess', 0, 10)]]",[],"[[('i', 0, 9), ('guess', 0, 10)]]",[],[],[],[],[],"[[('i', 0, 9)]]",[],[],[],[],[],[],"[[('pretty', 0, 6)]]",[],[],[]
5.Yellow.65,0 days 00:08:41.200000,"""The air map""",5.Yellow,5.Yellow.64,5.Orange.1,08:42.4,00:01.2,,,,Air Map,The air map,0.0,440.0,592.67,415.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.66,0 days 00:08:42.400000,"""I imagine maybe those are pretty big""",5.Yellow,5.Yellow.65,5.Orange.1,08:44.4,00:02.0,,,,Air Map,I imagine maybe those are pretty big,0.0,318.25,597.33,363.17,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('maybe', 0, 3)]]",[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('pretty', 0, 6)]]",[],[],[]
5.Yellow.67,0 days 00:08:44.400000,"""If Ive seen them in movies""",5.Yellow,5.Yellow.66,5.Orange.1,08:45.6,00:01.2,,,,Air Map,If Ive seen them in movies,0.0,316.0,594.33,336.17,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
5.Yellow.68,0 days 00:08:45.600000,"""So if its made of plastic I guess it could provide some warmth too if you sleep underneath it""",5.Yellow,5.Yellow.67,5.Orange.1,08:49.8,00:04.2,,,,Air Map,So if its made of plastic I guess it could provide some warmth too if you sleep underneath it,292.0,281.36,602.33,300.53,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],"[[('guess', 0, 8)]]",[],"[[('i', 0, 7), ('guess', 0, 8)]]",[],[],[],[],[],"[[('i', 0, 7)]]",[],"[[('you', 0, 16)]]",[],[],[],[],"[[('warmth', 0, 13)]]",[],[],[]
5.Blue.112,0 days 00:08:49.900000,"""Yeah or like if """,5.Blue,5.Yellow.68,5.Orange.1,08:51.2,00:01.2,,,,,Yeah or like if ,0.0,246.0,602.0,268.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 3)]]",[],[],[]
5.Yellow.69,0 days 00:08:50.100000,"""You dont really have that much other than your clothes""",5.Yellow,5.Blue.112,5.Orange.1,08:52.8,00:02.7,,,,,You dont really have that much other than your clothes,0.0,262.56,586.7,274.1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,[],[],[],[],[],"[[('really', 0, 4)]]",[],[],[],[],[],[],"[[('you', 0, 1)], [('your', 0, 10)]]",[],[],[],[],[],[],[],[]
5.Orange.70,0 days 00:08:51.200000,"""Either that or if its raining it can like protect you from the wind or something or""",5.Orange,5.Yellow.69,5.Orange.1,08:55.1,00:03.9,,,,Air Map,Either that or if its raining it can like protect you from the wind or something or,0.0,282.08,603.69,286.38,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 11)]]",[],[],[],[],"[[('like', 0, 9)], [('protect', 0, 10)]]",[],[],[]
5.Blue.113,0 days 00:08:51.500000,"""[unclear]""",5.Blue,5.Orange.70,5.Orange.1,08:52.5,00:01.0,,,,,[unclear],0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],"[[('unclear', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('unclear', 0, 2)]]",[],[]
5.Yellow.70,0 days 00:08:54,"""Yeah yeah it could be a good cause you it """,5.Yellow,5.Blue.113,5.Orange.1,08:58.6,00:04.6,,,,Air Map,Yeah yeah it could be a good cause you it ,0.0,261.57,621.75,281.12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 2, 6)]]",[],[],[],[],"[[('good', 2, 4)]]",[],[],[]
5.Orange.71,0 days 00:08:57.700000,"""It does say of plastic""",5.Orange,5.Yellow.70,5.Orange.1,08:59.3,00:01.6,,,,Air Map,It does say of plastic,0.0,225.5,617.33,230.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.114,0 days 00:08:59.400000,"""Mhm""",5.Blue,5.Orange.71,5.Orange.1,09:00.2,00:00.8,,,,,Mhm,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.72,0 days 00:09:02.500000,"""What did we have that as""",5.Orange,5.Blue.114,5.Orange.1,09:03.8,00:01.3,,,,Air Map,What did we have that as,0.0,239.83,593.0,281.17,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],"[[('we', 0, 3)]]",[],[],[],[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
5.Blue.115,0 days 00:09:02.700000,"""Just """,5.Blue,5.Orange.72,5.Orange.1,09:03.6,00:00.9,,,,,Just ,0.0,257.0,540.0,221.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.116,0 days 00:09:03.700000,"""Its eleven right now""",5.Blue,5.Blue.115,5.Orange.1,09:05.2,00:01.5,,,,Air Map,Its eleven right now,0.0,293.0,583.67,292.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('right', 0, 3)]]",[],[],[]
5.Blue.117,0 days 00:09:05.800000,"""Could it be better than like""",5.Blue,5.Blue.116,5.Orange.1,09:07.9,00:02.1,,,,Air Map,Could it be better than like,0.0,242.5,608.0,264.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('better', 0, 4)], [('like', 0, 6)]]",[],[],[]
5.Orange.73,0 days 00:09:08.100000,"""I dont know if its really better than like the chocolate or flashlight or""",5.Orange,5.Blue.117,5.Orange.1,09:12.2,00:04.1,,,,"Air Map, Chocolate Bar, Flashlight",I dont know if its really better than like the chocolate or flashlight or,0.0,291.83,584.87,289.5,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],[],[],[],"[[('really', 0, 7)]]",[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('better', 0, 8)], [('like', 0, 10)]]",[],[],[]
5.Pink.49,0 days 00:09:12.300000,"""Yeah""",5.Pink,5.Orange.73,5.Orange.1,09:13.2,00:00.9,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Blue.118,0 days 00:09:13.500000,"""Yeah probably not""",5.Blue,5.Pink.49,5.Orange.1,09:14.9,00:01.4,,,,,Yeah probably not,0.0,273.0,565.0,253.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],"[[('probably', 0, 2)]]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Orange.74,0 days 00:09:14.400000,"""I think thats probably as good as it gets really""",5.Orange,5.Blue.118,5.Orange.1,09:16.6,00:02.2,,,,,I think thats probably as good as it gets really,0.0,271.0,606.44,293.0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,[],[],"[[('think', 0, 2)], [('probably', 0, 5)]]",[],"[[('i', 0, 1), ('think', 0, 2)]]","[[('really', 0, 11)]]",[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],"[[('good', 0, 7)]]",[],[],[]
5.Yellow.71,0 days 00:09:18.100000,"""Whats the flashlight""",5.Yellow,5.Orange.74,5.Orange.1,09:19.6,00:01.5,,,,Flashlight,Whats the flashlight,0.0,251.0,589.75,229.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('what', 0, 1)]]",[],[],[],[],[]
5.Yellow.72,0 days 00:09:19.600000,"""Like to see in the dark""",5.Yellow,5.Yellow.71,5.Orange.1,09:21.7,00:02.1,,,,,Like to see in the dark,0.0,308.17,614.5,346.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('like', 0, 1)]]","[[('dark', 0, 6)]]",[],[]
5.Blue.119,0 days 00:09:20.300000,"""The flashlight""",5.Blue,5.Yellow.72,5.Orange.1,09:21.4,00:01.0,,,,Flashlight,The flashlight,0.0,237.0,562.0,209.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
5.Yellow.73,0 days 00:09:21.700000,"""Why do you want to see in the dark exactly""",5.Yellow,5.Blue.119,5.Orange.1,09:24.0,00:02.3,,,,,Why do you want to see in the dark exactly,0.0,308.67,612.56,331.89,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],"[[('you', 0, 3)]]",[],[],"[[('why', 0, 1)]]",[],[],"[[('dark', 0, 9)]]",[],[]
5.Yellow.74,0 days 00:09:24.900000,"""For something scary""",5.Yellow,5.Yellow.73,5.Orange.1,09:26.2,00:01.3,Negative,,,,For something scary,0.0,245.0,603.0,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('scary', 0, 3)]]",[],[]
5.Yellow.75,0 days 00:09:26.200000,"""$ Hear a noise""",5.Yellow,5.Yellow.74,5.Orange.1,09:27.2,00:01.0,"Positive, Negative",,,,$ Hear a noise,0.0,297.5,617.0,321.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],"[[('noise', 0, 4)]]",[],[]
5.Blue.120,0 days 00:09:27.600000,"""I dont know""",5.Blue,5.Yellow.75,5.Orange.1,09:28.7,00:01.0,,,,,I dont know,0.0,326.5,601.75,310.75,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 1)]]",[],[],[],[],[],[],[],[],[],[]
5.Yellow.76,0 days 00:09:29.200000,"""You could I mean you could way better round at nighttime if you hear a plane""",5.Yellow,5.Blue.120,5.Orange.1,09:33.7,00:04.5,,,,,You could I mean you could way better round at nighttime if you hear a plane,0.0,358.45,604.93,362.71,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,[],[],[],[],[],[],[],[],[],[],"[[('i', 0, 3)]]",[],"[[('you', 0, 1)], [('you', 0, 5)], [('you', 0, 13)]]",[],[],[],[],"[[('better', 0, 8)]]",[],[],[]
5.Yellow.77,0 days 00:09:33.700000,"""$ I dont know if thats really gonna be """,5.Yellow,5.Yellow.76,5.Orange.1,09:35.6,00:01.9,Positive,,,,$ I dont know if thats really gonna be ,0.0,265.44,604.0,266.6,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],"[[('really', 0, 9)]]",[],[],[],[],"[[('i', 0, 2)]]",[],[],[],[],[],[],[],[],[],[]
5.Blue.121,0 days 00:09:34.500000,"""Yeah""",5.Blue,5.Yellow.77,5.Orange.1,09:35.5,00:01.0,,,,,Yeah,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[]
